request_id,citizen_id,request_timestamp,service_type,documents_submitted,wait_time_minutes,audit_outcome,audit_completion_date,final_decision_amount,closure_reason
2685,25212,2023-05-18T16:00:00,BIRTH_CERT,2,68,passed,2023-06-23T16:00:00,135.29,
2686,15885,2023-08-24T18:00:00,BUSINESS_PERMIT,6,55,rejected,2023-10-06T18:00:00,28.77,AUDIT_DONE
2687,92142,2024-05-22T12:00:00,ID_RENEWAL,5,178,flagged,2024-07-06T12:00:00,1900.93,AUDIT_DONE
2688,76734,2023-06-27T05:00:00,BUSINESS_PERMIT,9,138,flagged,2023-08-12T05:00:00,1133.86,AUDIT_DONE
2689,53076,2023-10-04T10:00:00,BIRTH_CERT,6,29,flagged,2023-12-03T10:00:00,1084.56,AUDIT_DONE
2690,94122,2024-04-09T04:00:00,BUSINESS_PERMIT,8,32,passed,2024-04-17T04:00:00,177.65,
2691,36620,2023-05-03T03:00:00,FAMILY_STATUS,7,70,flagged,2023-05-12T03:00:00,1718.8,AUDIT_DONE
2692,81876,2023-08-02T18:00:00,BUSINESS_PERMIT,9,134,rejected,2023-08-22T18:00:00,25.36,AUDIT_DONE
2693,38108,2024-03-29T20:00:00,BUSINESS_PERMIT,12,92,rejected,2024-04-19T20:00:00,11.12,AUDIT_DONE
2694,11104,2023-10-18T15:00:00,BIRTH_CERT,8,4,flagged,2023-12-09T15:00:00,913.15,AUDIT_DONE
2695,13039,2023-01-13T19:00:00,TAX_CERT,2,90,passed,2023-02-15T19:00:00,165.18,
2696,44336,2023-05-11T12:00:00,ID_RENEWAL,3,90,passed,2023-05-20T12:00:00,33.37,
2697,70532,2023-06-24T07:00:00,TAX_CERT,2,157,passed,2023-07-29T07:00:00,130.47,
2698,87537,2023-01-08T08:00:00,FAMILY_STATUS,5,17,passed,2023-02-15T08:00:00,141.46,
2699,82199,2023-04-13T18:00:00,ID_RENEWAL,4,41,passed,2023-05-05T18:00:00,199.57,
2700,28900,2023-03-02T19:00:00,FAMILY_STATUS,8,158,passed,2023-03-18T19:00:00,190.95,
2701,85279,2024-04-21T00:00:00,BUSINESS_PERMIT,10,143,passed,2024-05-14T00:00:00,148.88,
2702,28894,2023-07-29T05:00:00,TAX_CERT,3,96,passed,2023-08-24T05:00:00,99.2,
2703,23065,2023-10-24T00:00:00,ID_RENEWAL,5,178,passed,2023-11-26T00:00:00,42.8,
2704,60001,2023-02-22T01:00:00,TAX_CERT,4,79,passed,2023-04-14T01:00:00,86.32,
2705,32260,2023-02-21T15:00:00,ID_RENEWAL,1,39,passed,2023-04-10T15:00:00,89.73,
2706,64277,2023-06-05T01:00:00,TAX_CERT,1,153,passed,2023-07-07T01:00:00,158.48,
2707,11307,2023-03-13T18:00:00,FAMILY_STATUS,6,51,passed,2023-03-21T18:00:00,108.74,
2708,27899,2024-04-21T15:00:00,FAMILY_STATUS,10,81,passed,2024-05-13T15:00:00,19.16,
2709,14536,2023-01-13T00:00:00,BUSINESS_PERMIT,8,56,passed,2023-03-09T00:00:00,17.9,
2710,15407,2023-06-25T05:00:00,BIRTH_CERT,2,28,passed,2023-08-07T05:00:00,162.6,
2711,43277,2024-04-28T02:00:00,FAMILY_STATUS,11,100,passed,2024-05-06T02:00:00,37.13,
2712,81717,2023-10-14T23:00:00,ID_RENEWAL,7,29,rejected,2023-10-31T23:00:00,5.55,AUDIT_DONE
2713,39567,2024-04-30T00:00:00,FAMILY_STATUS,8,66,passed,2024-05-16T00:00:00,81.41,
2714,28883,2023-10-28T04:00:00,FAMILY_STATUS,3,93,passed,2023-11-04T04:00:00,129.59,
2715,97073,2023-07-05T06:00:00,ID_RENEWAL,10,70,flagged,2023-08-27T06:00:00,970.3,AUDIT_DONE
2716,59260,2023-10-06T09:00:00,BIRTH_CERT,12,115,flagged,2023-10-24T09:00:00,1369.35,AUDIT_DONE
2717,22369,2023-01-24T06:00:00,TAX_CERT,11,47,passed,2023-02-20T06:00:00,125.1,
2718,83032,2023-05-14T15:00:00,ID_RENEWAL,7,21,passed,2023-06-09T15:00:00,120.54,
2719,60104,2023-05-18T08:00:00,ID_RENEWAL,6,178,passed,2023-06-01T08:00:00,108.01,
2720,86210,2023-05-15T03:00:00,ID_RENEWAL,2,148,passed,2023-06-25T03:00:00,63.93,
2721,89514,2023-06-24T13:00:00,BIRTH_CERT,9,104,rejected,2023-08-16T13:00:00,35.16,AUDIT_DONE
2722,98403,2024-02-28T08:00:00,BUSINESS_PERMIT,8,143,passed,2024-04-07T08:00:00,175.76,
2723,78880,2023-05-10T06:00:00,FAMILY_STATUS,8,98,rejected,2023-06-18T06:00:00,45.39,AUDIT_DONE
2724,96160,2023-11-16T14:00:00,BIRTH_CERT,5,7,passed,2024-01-14T14:00:00,46.14,
2725,27121,2023-04-01T18:00:00,ID_RENEWAL,2,147,passed,2023-05-14T18:00:00,58.32,
2726,79348,2024-03-23T09:00:00,TAX_CERT,1,13,passed,2024-05-17T09:00:00,147.4,
2727,40207,2024-02-07T19:00:00,FAMILY_STATUS,12,161,passed,2024-03-05T19:00:00,39.48,
2728,30672,2023-10-03T16:00:00,ID_RENEWAL,7,70,passed,2023-11-11T16:00:00,190.12,
2729,11275,2023-08-18T18:00:00,TAX_CERT,9,106,passed,2023-09-03T18:00:00,86.34,
2730,57091,2023-03-09T05:00:00,FAMILY_STATUS,4,126,passed,2023-03-16T05:00:00,148.51,
2731,59401,2023-01-02T06:00:00,TAX_CERT,4,1,passed,2023-02-11T06:00:00,3.63,
2732,10632,2023-10-26T23:00:00,ID_RENEWAL,12,104,passed,2023-12-11T23:00:00,118.75,
2733,63240,2024-06-12T16:00:00,ID_RENEWAL,10,146,rejected,2024-06-26T16:00:00,6.07,AUDIT_DONE
2734,40814,2023-01-24T18:00:00,TAX_CERT,2,99,passed,2023-02-09T18:00:00,148.28,
2735,70270,2024-05-21T06:00:00,BIRTH_CERT,8,149,passed,2024-07-03T06:00:00,189.01,
2736,20774,2023-02-15T12:00:00,BIRTH_CERT,1,139,flagged,2023-03-28T12:00:00,1204.21,AUDIT_DONE
2737,87265,2024-03-11T15:00:00,BIRTH_CERT,5,100,passed,2024-04-25T15:00:00,10.13,
2738,42023,2023-10-11T21:00:00,BUSINESS_PERMIT,4,64,passed,2023-12-03T21:00:00,178.06,
2739,94641,2023-03-26T03:00:00,FAMILY_STATUS,9,22,passed,2023-05-07T03:00:00,132.43,
2740,29671,2023-09-23T10:00:00,ID_RENEWAL,9,37,flagged,2023-10-19T10:00:00,1955.42,AUDIT_DONE
2741,41348,2023-07-13T20:00:00,FAMILY_STATUS,5,171,passed,2023-08-09T20:00:00,72.6,
2742,88280,2024-02-27T13:00:00,FAMILY_STATUS,1,115,passed,2024-04-12T13:00:00,188.69,
2743,17034,2023-10-18T18:00:00,ID_RENEWAL,12,70,flagged,2023-11-03T18:00:00,1318.33,AUDIT_DONE
2744,28255,2023-03-01T17:00:00,BIRTH_CERT,3,69,flagged,2023-04-28T17:00:00,1665.22,AUDIT_DONE
2745,68554,2023-04-04T22:00:00,BIRTH_CERT,9,39,rejected,2023-05-13T22:00:00,32.63,AUDIT_DONE
2746,19178,2023-10-23T00:00:00,BUSINESS_PERMIT,3,101,passed,2023-12-01T00:00:00,106.18,
2747,93515,2023-09-26T22:00:00,TAX_CERT,6,35,passed,2023-10-25T22:00:00,157.93,
2748,48621,2024-02-26T09:00:00,ID_RENEWAL,3,57,passed,2024-03-04T09:00:00,90.89,
2749,24048,2023-06-13T19:00:00,BIRTH_CERT,2,144,rejected,2023-07-11T19:00:00,27.58,AUDIT_DONE
2750,55344,2023-04-29T21:00:00,BIRTH_CERT,7,18,passed,2023-05-26T21:00:00,157.26,
2751,88854,2023-01-19T09:00:00,TAX_CERT,11,102,passed,2023-02-24T09:00:00,6.34,
2752,83604,2023-08-13T01:00:00,TAX_CERT,5,110,passed,2023-08-28T01:00:00,10.76,
2753,33039,2024-06-18T04:00:00,TAX_CERT,8,23,passed,2024-08-11T04:00:00,144.68,
2754,13848,2023-05-11T18:00:00,FAMILY_STATUS,12,161,passed,2023-05-26T18:00:00,70.17,
2755,43888,2024-01-19T00:00:00,FAMILY_STATUS,8,110,passed,2024-03-18T00:00:00,65.02,
2756,64914,2024-01-26T23:00:00,TAX_CERT,1,79,passed,2024-03-01T23:00:00,178.77,
2757,57965,2023-11-04T12:00:00,BUSINESS_PERMIT,1,28,passed,2023-11-11T12:00:00,66.58,
2758,83181,2023-07-29T23:00:00,BUSINESS_PERMIT,5,126,flagged,2023-08-27T23:00:00,1111.37,AUDIT_DONE
2759,23311,2023-03-27T15:00:00,TAX_CERT,7,137,passed,2023-05-21T15:00:00,188.04,
2760,64828,2024-04-14T21:00:00,BUSINESS_PERMIT,3,101,passed,2024-05-16T21:00:00,0.76,
2761,91448,2023-12-26T22:00:00,BUSINESS_PERMIT,7,40,flagged,2024-01-06T22:00:00,1131.27,AUDIT_DONE
2762,48463,2024-02-23T17:00:00,BUSINESS_PERMIT,8,131,flagged,2024-04-09T17:00:00,1123.47,AUDIT_DONE
2763,11971,2024-04-23T02:00:00,ID_RENEWAL,11,41,passed,2024-05-23T02:00:00,127.82,
2764,29080,2024-02-27T03:00:00,TAX_CERT,9,78,passed,2024-03-24T03:00:00,96.67,
2765,59598,2023-08-29T10:00:00,BIRTH_CERT,5,54,passed,2023-10-01T10:00:00,61.45,
2766,43132,2023-06-06T03:00:00,BIRTH_CERT,3,23,passed,2023-08-05T03:00:00,127.44,
2767,96497,2023-12-31T05:00:00,FAMILY_STATUS,6,66,passed,2024-02-01T05:00:00,34.41,
2768,35633,2023-10-17T20:00:00,BIRTH_CERT,2,32,passed,2023-11-24T20:00:00,142.05,
2769,40605,2023-03-24T16:00:00,FAMILY_STATUS,3,119,passed,2023-04-27T16:00:00,171.43,
2770,33431,2023-08-19T10:00:00,ID_RENEWAL,11,151,flagged,2023-09-27T10:00:00,1400.53,AUDIT_DONE
2771,63104,2024-06-24T16:00:00,FAMILY_STATUS,5,151,flagged,2024-07-26T16:00:00,1444.21,AUDIT_DONE
2772,58636,2023-01-19T11:00:00,FAMILY_STATUS,2,26,rejected,2023-02-05T11:00:00,9.09,AUDIT_DONE
2773,13841,2023-07-20T21:00:00,ID_RENEWAL,12,72,passed,2023-08-11T21:00:00,145.24,
2774,41420,2024-02-16T01:00:00,BUSINESS_PERMIT,5,157,flagged,2024-02-23T01:00:00,1433.47,AUDIT_DONE
2775,36559,2023-05-26T03:00:00,TAX_CERT,12,165,flagged,2023-06-05T03:00:00,1262.06,AUDIT_DONE
2776,91644,2023-03-05T22:00:00,BIRTH_CERT,4,27,passed,2023-04-18T22:00:00,110.15,
2777,72238,2023-02-20T02:00:00,ID_RENEWAL,2,71,passed,2023-03-18T02:00:00,2.64,
2778,95489,2023-09-04T03:00:00,BIRTH_CERT,12,128,flagged,2023-10-10T03:00:00,1507.63,AUDIT_DONE
2779,56501,2024-02-29T01:00:00,BIRTH_CERT,12,27,flagged,2024-03-16T01:00:00,1709.2,AUDIT_DONE
2780,71165,2023-02-22T23:00:00,BIRTH_CERT,9,67,passed,2023-04-10T23:00:00,129.6,
2781,54659,2023-12-03T11:00:00,TAX_CERT,1,161,passed,2024-01-07T11:00:00,41.21,
2782,79269,2023-12-12T16:00:00,BUSINESS_PERMIT,3,31,passed,2024-01-23T16:00:00,184.52,
2783,17371,2024-06-19T23:00:00,TAX_CERT,1,121,passed,2024-08-13T23:00:00,93.6,
2784,24557,2024-04-24T03:00:00,BIRTH_CERT,7,28,passed,2024-06-02T03:00:00,110.5,
2785,93065,2024-04-26T04:00:00,BUSINESS_PERMIT,3,52,passed,2024-06-09T04:00:00,175.82,
2786,39712,2023-09-15T15:00:00,ID_RENEWAL,8,31,passed,2023-11-14T15:00:00,97.03,
2787,47590,2024-04-03T13:00:00,BIRTH_CERT,9,28,flagged,2024-05-31T13:00:00,808.37,AUDIT_DONE
2788,14125,2023-01-16T21:00:00,ID_RENEWAL,12,141,passed,2023-02-24T21:00:00,70.38,
2789,27688,2023-06-23T20:00:00,TAX_CERT,5,172,flagged,2023-08-18T20:00:00,1032.99,AUDIT_DONE
2790,88966,2024-02-09T05:00:00,BUSINESS_PERMIT,3,32,passed,2024-03-11T05:00:00,7.61,
2791,67997,2023-12-27T14:00:00,FAMILY_STATUS,5,102,passed,2024-02-23T14:00:00,3.98,
2792,28617,2023-03-09T13:00:00,ID_RENEWAL,10,177,passed,2023-04-08T13:00:00,115.61,
2793,29030,2023-11-26T01:00:00,BUSINESS_PERMIT,12,30,flagged,2024-01-24T01:00:00,1873.58,AUDIT_DONE
2794,95036,2023-03-16T00:00:00,BIRTH_CERT,8,3,passed,2023-05-14T00:00:00,72.8,
2795,80542,2023-09-22T05:00:00,TAX_CERT,5,55,flagged,2023-11-07T05:00:00,1633.81,AUDIT_DONE
2796,49508,2023-05-21T09:00:00,ID_RENEWAL,9,75,passed,2023-05-28T09:00:00,44.08,
2797,23229,2024-03-11T19:00:00,FAMILY_STATUS,2,4,passed,2024-03-27T19:00:00,45.73,
2798,48115,2023-03-14T12:00:00,BUSINESS_PERMIT,8,94,flagged,2023-04-14T12:00:00,1657.17,AUDIT_DONE
2799,21890,2023-09-08T07:00:00,ID_RENEWAL,11,158,flagged,2023-10-20T07:00:00,1079.21,AUDIT_DONE
2800,65130,2023-01-04T10:00:00,FAMILY_STATUS,1,31,flagged,2023-02-11T10:00:00,1131.36,AUDIT_DONE
2801,51950,2023-06-09T15:00:00,BUSINESS_PERMIT,9,150,flagged,2023-06-23T15:00:00,1826.63,AUDIT_DONE
2802,27932,2023-09-10T17:00:00,BIRTH_CERT,6,83,flagged,2023-09-24T17:00:00,1897.27,AUDIT_DONE
2803,58773,2023-03-20T14:00:00,BIRTH_CERT,8,85,flagged,2023-05-03T14:00:00,960.78,AUDIT_DONE
2804,15978,2024-05-24T16:00:00,BIRTH_CERT,2,88,passed,2024-07-10T16:00:00,30.95,
2805,67033,2024-04-17T05:00:00,FAMILY_STATUS,4,99,passed,2024-05-12T05:00:00,59.13,
2806,23336,2023-10-14T13:00:00,ID_RENEWAL,8,120,passed,2023-11-18T13:00:00,71.62,
2807,44547,2024-04-16T06:00:00,BUSINESS_PERMIT,1,129,passed,2024-06-13T06:00:00,72.33,
2808,39919,2023-08-24T15:00:00,BIRTH_CERT,11,16,passed,2023-09-19T15:00:00,97.34,
2809,52508,2023-01-17T05:00:00,BUSINESS_PERMIT,8,76,flagged,2023-02-25T05:00:00,1808.64,AUDIT_DONE
2810,61698,2023-07-05T12:00:00,BIRTH_CERT,1,42,passed,2023-08-30T12:00:00,66.47,
2811,68811,2024-02-17T04:00:00,BUSINESS_PERMIT,8,48,passed,2024-02-26T04:00:00,166.78,
2812,37115,2024-03-14T08:00:00,TAX_CERT,3,3,passed,2024-05-03T08:00:00,178.47,
2813,62545,2024-05-04T02:00:00,BUSINESS_PERMIT,12,53,rejected,2024-06-15T02:00:00,10.41,AUDIT_DONE
2814,66523,2024-03-03T22:00:00,BIRTH_CERT,3,92,passed,2024-04-12T22:00:00,43.58,
2815,44504,2024-05-01T19:00:00,BIRTH_CERT,1,105,flagged,2024-06-28T19:00:00,1632.9,AUDIT_DONE
2816,58564,2024-06-19T12:00:00,TAX_CERT,10,174,passed,2024-07-17T12:00:00,11.51,
2817,28977,2023-09-23T00:00:00,BUSINESS_PERMIT,6,7,passed,2023-11-07T00:00:00,188.72,
2818,66238,2023-07-24T18:00:00,FAMILY_STATUS,7,22,rejected,2023-08-28T18:00:00,16.37,AUDIT_DONE
2819,17572,2023-01-10T10:00:00,BUSINESS_PERMIT,4,175,passed,2023-02-14T10:00:00,64.33,
2820,67191,2024-05-27T19:00:00,ID_RENEWAL,8,128,flagged,2024-06-13T19:00:00,1213.11,AUDIT_DONE
2821,62748,2023-01-29T07:00:00,TAX_CERT,9,67,passed,2023-02-18T07:00:00,36.19,
2822,29297,2024-04-11T23:00:00,BUSINESS_PERMIT,4,47,passed,2024-05-29T23:00:00,35.21,
2823,65827,2023-04-16T03:00:00,BIRTH_CERT,2,119,flagged,2023-05-24T03:00:00,1581.5,AUDIT_DONE
2824,90843,2023-05-04T15:00:00,BIRTH_CERT,2,109,passed,2023-05-21T15:00:00,155.89,
2825,40499,2024-01-16T03:00:00,ID_RENEWAL,5,69,flagged,2024-02-27T03:00:00,1284.98,AUDIT_DONE
2826,33484,2024-01-19T05:00:00,TAX_CERT,2,109,rejected,2024-03-03T05:00:00,0.39,AUDIT_DONE
2827,82036,2023-01-31T05:00:00,ID_RENEWAL,12,106,rejected,2023-03-29T05:00:00,49.2,AUDIT_DONE
2828,17936,2023-04-08T08:00:00,BUSINESS_PERMIT,3,174,passed,2023-04-19T08:00:00,99.09,
2829,20536,2023-01-26T02:00:00,BUSINESS_PERMIT,8,119,flagged,2023-02-15T02:00:00,1711.37,AUDIT_DONE
2830,86454,2023-07-18T14:00:00,TAX_CERT,1,88,passed,2023-08-12T14:00:00,188.27,
2831,85703,2023-08-02T05:00:00,TAX_CERT,7,118,passed,2023-09-02T05:00:00,183.36,
2832,82772,2023-04-26T14:00:00,ID_RENEWAL,3,145,passed,2023-05-18T14:00:00,88.72,
2833,30483,2023-08-16T18:00:00,FAMILY_STATUS,1,102,flagged,2023-08-26T18:00:00,1190.12,AUDIT_DONE
2834,70557,2023-11-29T03:00:00,TAX_CERT,12,155,passed,2023-12-14T03:00:00,120.94,
2835,60805,2024-05-20T05:00:00,TAX_CERT,9,23,passed,2024-07-18T05:00:00,114.52,
2836,17798,2023-12-23T20:00:00,TAX_CERT,1,77,rejected,2024-01-26T20:00:00,28.16,AUDIT_DONE
2837,69456,2024-03-16T22:00:00,TAX_CERT,7,116,passed,2024-04-02T22:00:00,66.23,
2838,86858,2023-11-08T11:00:00,FAMILY_STATUS,4,151,passed,2023-12-25T11:00:00,124.69,
2839,10365,2023-01-24T14:00:00,BUSINESS_PERMIT,12,1,passed,2023-02-19T14:00:00,109.23,
2840,23537,2024-05-22T11:00:00,BIRTH_CERT,7,6,passed,2024-07-10T11:00:00,109.13,
2841,49228,2023-06-25T19:00:00,TAX_CERT,1,43,passed,2023-07-25T19:00:00,15.55,
2842,32721,2023-02-03T08:00:00,TAX_CERT,5,139,passed,2023-02-24T08:00:00,6.92,
2843,56860,2023-12-23T06:00:00,ID_RENEWAL,4,53,passed,2024-01-14T06:00:00,191.48,
2844,24879,2023-02-11T04:00:00,BIRTH_CERT,6,167,flagged,2023-02-21T04:00:00,1212.86,AUDIT_DONE
2845,39627,2023-08-20T10:00:00,BUSINESS_PERMIT,5,85,flagged,2023-08-29T10:00:00,1619.54,AUDIT_DONE
2846,42191,2024-05-31T17:00:00,TAX_CERT,9,73,passed,2024-06-19T17:00:00,41.63,
2847,10949,2023-06-16T09:00:00,BIRTH_CERT,4,101,rejected,2023-07-01T09:00:00,29.6,AUDIT_DONE
2848,45319,2023-01-28T11:00:00,FAMILY_STATUS,10,138,rejected,2023-02-12T11:00:00,11.52,AUDIT_DONE
2849,61487,2023-04-03T05:00:00,FAMILY_STATUS,10,15,passed,2023-05-18T05:00:00,66.67,
2850,19863,2023-05-18T01:00:00,BUSINESS_PERMIT,2,37,passed,2023-06-06T01:00:00,99.28,
2851,60322,2024-04-15T09:00:00,TAX_CERT,10,96,passed,2024-04-22T09:00:00,13.11,
2852,22817,2023-10-02T20:00:00,BIRTH_CERT,2,145,passed,2023-11-17T20:00:00,89.63,
2853,58808,2023-05-16T05:00:00,TAX_CERT,7,115,passed,2023-06-22T05:00:00,45.82,
2854,92517,2024-02-15T04:00:00,BUSINESS_PERMIT,7,71,passed,2024-03-25T04:00:00,30.23,
2855,25789,2023-09-15T12:00:00,BUSINESS_PERMIT,2,37,flagged,2023-10-19T12:00:00,1868.43,AUDIT_DONE
2856,45203,2023-08-23T00:00:00,FAMILY_STATUS,1,147,passed,2023-10-03T00:00:00,131.97,
2857,40182,2023-05-21T08:00:00,FAMILY_STATUS,1,49,passed,2023-06-19T08:00:00,21.18,
2858,23155,2023-12-30T00:00:00,BIRTH_CERT,6,25,passed,2024-01-14T00:00:00,143.96,
2859,73584,2023-04-18T09:00:00,BIRTH_CERT,4,171,flagged,2023-05-23T09:00:00,1420.91,AUDIT_DONE
2860,42941,2024-04-17T20:00:00,TAX_CERT,3,67,passed,2024-05-17T20:00:00,194.76,
2861,98526,2023-06-07T02:00:00,FAMILY_STATUS,9,140,passed,2023-07-24T02:00:00,163.73,
2862,15432,2023-04-23T18:00:00,BUSINESS_PERMIT,3,2,passed,2023-05-31T18:00:00,108.55,
2863,32302,2024-05-19T20:00:00,BIRTH_CERT,7,148,passed,2024-06-10T20:00:00,41.79,
2864,54602,2024-03-16T11:00:00,BUSINESS_PERMIT,2,92,flagged,2024-04-02T11:00:00,1931.31,AUDIT_DONE
2865,57091,2023-10-24T13:00:00,BIRTH_CERT,5,15,flagged,2023-12-02T13:00:00,1200.25,AUDIT_DONE
2866,72629,2023-07-16T23:00:00,TAX_CERT,9,44,rejected,2023-08-19T23:00:00,16.03,AUDIT_DONE
2867,86611,2024-02-19T05:00:00,TAX_CERT,1,131,passed,2024-04-08T05:00:00,96.45,
2868,86756,2024-01-07T09:00:00,BUSINESS_PERMIT,4,164,flagged,2024-01-19T09:00:00,1684.54,AUDIT_DONE
2869,23931,2023-06-22T17:00:00,BIRTH_CERT,3,45,passed,2023-08-16T17:00:00,70.07,
2870,49305,2023-07-07T11:00:00,BUSINESS_PERMIT,12,170,rejected,2023-08-31T11:00:00,20.29,AUDIT_DONE
2871,94688,2023-06-26T17:00:00,ID_RENEWAL,7,49,passed,2023-07-14T17:00:00,50.39,
2872,85156,2023-04-03T05:00:00,TAX_CERT,3,63,rejected,2023-05-16T05:00:00,4.36,AUDIT_DONE
2873,68115,2023-01-12T00:00:00,ID_RENEWAL,10,180,passed,2023-03-13T00:00:00,78.88,
2874,16896,2023-05-18T13:00:00,BIRTH_CERT,7,1,passed,2023-06-15T13:00:00,166.21,
2875,15156,2024-01-05T13:00:00,ID_RENEWAL,4,48,passed,2024-02-22T13:00:00,167.19,
2876,42192,2023-08-26T19:00:00,FAMILY_STATUS,2,13,flagged,2023-09-16T19:00:00,901.28,AUDIT_DONE
2877,22274,2023-07-25T17:00:00,ID_RENEWAL,10,46,passed,2023-08-30T17:00:00,59.58,
2878,28817,2023-08-16T12:00:00,BUSINESS_PERMIT,1,178,passed,2023-09-25T12:00:00,193.02,
2879,64786,2024-05-12T21:00:00,ID_RENEWAL,1,83,passed,2024-07-01T21:00:00,80.05,
2880,56397,2024-04-30T13:00:00,ID_RENEWAL,3,101,passed,2024-06-21T13:00:00,141.74,
2881,21813,2023-01-16T18:00:00,BUSINESS_PERMIT,6,59,passed,2023-02-19T18:00:00,39.98,
2882,63787,2024-03-11T21:00:00,ID_RENEWAL,3,58,passed,2024-03-30T21:00:00,41.12,
2883,49278,2023-01-13T20:00:00,TAX_CERT,10,67,passed,2023-02-16T20:00:00,18.63,
2884,25244,2023-07-24T22:00:00,TAX_CERT,2,100,passed,2023-08-18T22:00:00,179.99,
2885,72470,2024-04-15T05:00:00,BUSINESS_PERMIT,8,121,passed,2024-05-15T05:00:00,77.67,
2886,91746,2023-02-02T13:00:00,ID_RENEWAL,12,54,flagged,2023-02-20T13:00:00,1525.29,AUDIT_DONE
2887,82152,2023-10-12T13:00:00,BUSINESS_PERMIT,2,122,passed,2023-11-20T13:00:00,68.04,
2888,33953,2023-01-21T02:00:00,ID_RENEWAL,8,159,passed,2023-02-16T02:00:00,37.76,
2889,20193,2023-06-22T09:00:00,BUSINESS_PERMIT,9,57,passed,2023-07-16T09:00:00,53.32,
2890,75664,2023-06-22T07:00:00,BUSINESS_PERMIT,5,89,passed,2023-07-11T07:00:00,67.05,
2891,80263,2023-09-19T14:00:00,FAMILY_STATUS,10,3,passed,2023-11-14T14:00:00,174.83,
2892,71290,2023-08-19T12:00:00,TAX_CERT,3,108,passed,2023-10-09T12:00:00,8.29,
2893,88069,2023-07-22T16:00:00,FAMILY_STATUS,7,69,passed,2023-07-29T16:00:00,2.42,
2894,32856,2023-08-21T16:00:00,ID_RENEWAL,6,161,flagged,2023-09-14T16:00:00,1378.05,AUDIT_DONE
2895,14260,2024-02-05T23:00:00,BIRTH_CERT,5,61,passed,2024-02-13T23:00:00,117.99,
2896,74058,2023-08-14T15:00:00,BUSINESS_PERMIT,9,20,passed,2023-09-09T15:00:00,85.47,
2897,46150,2023-04-07T09:00:00,TAX_CERT,4,117,passed,2023-04-30T09:00:00,181.31,
2898,95436,2024-04-13T01:00:00,FAMILY_STATUS,7,97,passed,2024-06-12T01:00:00,150.49,
2899,40649,2024-03-01T08:00:00,BUSINESS_PERMIT,7,120,passed,2024-04-25T08:00:00,175.37,
2900,77833,2023-03-10T11:00:00,BIRTH_CERT,11,77,flagged,2023-04-09T11:00:00,904.55,AUDIT_DONE
2901,24417,2023-02-04T01:00:00,ID_RENEWAL,3,116,passed,2023-03-19T01:00:00,139.16,
2902,83675,2024-06-13T09:00:00,BUSINESS_PERMIT,6,11,passed,2024-08-12T09:00:00,129.96,
2903,54231,2023-01-21T09:00:00,ID_RENEWAL,4,94,passed,2023-01-30T09:00:00,176.46,
2904,42197,2023-08-22T22:00:00,TAX_CERT,4,114,passed,2023-09-30T22:00:00,84.96,
2905,63025,2023-01-28T12:00:00,BUSINESS_PERMIT,8,166,passed,2023-03-28T12:00:00,42.2,
2906,85318,2023-05-04T17:00:00,FAMILY_STATUS,3,47,flagged,2023-06-10T17:00:00,1304.76,AUDIT_DONE
2907,53135,2023-03-25T19:00:00,TAX_CERT,1,132,passed,2023-04-28T19:00:00,129.41,
2908,36902,2024-05-29T10:00:00,BIRTH_CERT,11,154,flagged,2024-07-05T10:00:00,856.03,AUDIT_DONE
2909,90991,2024-02-29T06:00:00,BIRTH_CERT,5,175,flagged,2024-04-20T06:00:00,1635.65,AUDIT_DONE
2910,97915,2024-05-08T12:00:00,FAMILY_STATUS,1,81,flagged,2024-05-16T12:00:00,1565.22,AUDIT_DONE
2911,65389,2023-05-22T04:00:00,ID_RENEWAL,2,178,passed,2023-07-03T04:00:00,52.47,
2912,18020,2024-02-16T21:00:00,ID_RENEWAL,12,114,passed,2024-03-05T21:00:00,78.15,
2913,86050,2024-02-16T05:00:00,BIRTH_CERT,10,174,flagged,2024-03-06T05:00:00,817.8,AUDIT_DONE
2914,30937,2023-07-01T16:00:00,BUSINESS_PERMIT,10,21,passed,2023-08-11T16:00:00,113.33,
2915,36748,2023-05-03T17:00:00,TAX_CERT,3,108,flagged,2023-06-28T17:00:00,1958.93,AUDIT_DONE
2916,90051,2024-04-19T02:00:00,FAMILY_STATUS,8,2,passed,2024-05-15T02:00:00,164.47,
2917,87510,2023-06-25T12:00:00,BIRTH_CERT,10,75,passed,2023-08-15T12:00:00,41.25,
2918,88840,2023-08-29T02:00:00,ID_RENEWAL,11,61,rejected,2023-10-15T02:00:00,15.12,AUDIT_DONE
2919,59857,2023-04-26T09:00:00,BIRTH_CERT,6,145,passed,2023-05-04T09:00:00,83.71,
2920,58216,2023-07-03T02:00:00,FAMILY_STATUS,10,88,flagged,2023-07-10T02:00:00,1327.03,AUDIT_DONE
2921,96335,2023-06-16T08:00:00,TAX_CERT,4,144,rejected,2023-07-10T08:00:00,37.12,AUDIT_DONE
2922,80618,2023-02-25T22:00:00,ID_RENEWAL,3,178,passed,2023-04-02T22:00:00,148.08,
2923,45530,2024-02-29T15:00:00,TAX_CERT,9,2,passed,2024-04-17T15:00:00,75.38,
2924,23494,2023-04-27T10:00:00,BUSINESS_PERMIT,11,136,passed,2023-05-07T10:00:00,151.12,
2925,22209,2023-09-16T18:00:00,FAMILY_STATUS,12,169,passed,2023-10-25T18:00:00,169.98,
